"","id","activity"
"185",1,"STANDING"
"186",1,"STANDING"
"187",1,"STANDING"
"188",1,"STANDING"
"189",1,"STANDING"
"190",1,"STANDING"
"191",1,"STANDING"
"192",1,"STANDING"
"193",1,"STANDING"
"194",1,"STANDING"
"195",1,"STANDING"
"196",1,"STANDING"
"197",1,"STANDING"
"198",1,"STANDING"
"199",1,"STANDING"
"200",1,"STANDING"
"201",1,"STANDING"
"202",1,"STANDING"
"203",1,"SITTING"
"204",1,"SITTING"
"205",1,"SITTING"
"206",1,"SITTING"
"207",1,"SITTING"
"208",1,"SITTING"
"209",1,"SITTING"
"210",1,"SITTING"
"211",1,"SITTING"
"212",1,"SITTING"
"213",1,"SITTING"
"214",1,"LAYING"
"215",1,"LAYING"
"216",1,"LAYING"
"217",1,"LAYING"
"218",1,"LAYING"
"219",1,"LAYING"
"220",1,"LAYING"
"221",1,"LAYING"
"222",1,"LAYING"
"223",1,"LAYING"
"224",1,"LAYING"
"225",1,"LAYING"
"226",1,"SITTING"
"227",1,"SITTING"
"228",1,"SITTING"
"229",1,"SITTING"
"230",1,"SITTING"
"231",1,"SITTING"
"232",1,"SITTING"
"233",1,"SITTING"
"234",1,"SITTING"
"235",1,"SITTING"
"236",1,"SITTING"
"237",1,"SITTING"
"238",1,"LAYING"
"239",1,"LAYING"
"240",1,"LAYING"
"241",1,"LAYING"
"242",1,"LAYING"
"243",1,"LAYING"
"244",1,"LAYING"
"245",1,"LAYING"
"246",1,"LAYING"
"247",1,"LAYING"
"248",1,"LAYING"
"249",1,"WALKING"
"250",1,"WALKING"
"251",1,"WALKING"
"252",1,"WALKING"
"253",1,"WALKING"
"254",1,"WALKING"
"255",1,"WALKING"
"256",1,"WALKING"
"257",1,"WALKING"
"258",1,"WALKING"
"259",1,"WALKING"
"260",1,"WALKING"
"261",1,"WALKING"
"262",1,"WALKING"
"263",1,"WALKING"
"264",1,"WALKING"
"265",1,"WALKING"
"266",1,"WALKING"
"267",1,"WALKING"
"268",1,"WALKING"
"269",1,"WALKING"
"270",1,"WALKING"
"271",1,"WALKING"
"272",1,"WALKING"
"273",1,"WALKING"
"274",1,"WALKING"
"275",1,"WALKING"
"276",1,"WALKING"
"277",1,"WALKING"
"278",1,"WALKING"
"279",1,"WALKING"
"280",1,"WALKING"
"281",1,"WALKING"
"282",1,"WALKING"
"283",1,"WALKING"
"284",1,"WALKING"
"285",1,"WALKING"
"286",1,"WALKING"
"287",1,"WALKING"
"288",1,"WALKING"
"289",1,"WALKING"
"290",1,"WALKING"
"291",1,"WALKING"
"292",1,"WALKING"
"293",1,"WALKING"
"294",1,"WALKING"
"295",1,"WALKING"
"296",1,"WALKING"
"297",1,"WALKING_DOWNSTAIRS"
"298",1,"WALKING_DOWNSTAIRS"
"299",1,"WALKING_DOWNSTAIRS"
"300",1,"WALKING_DOWNSTAIRS"
"301",1,"WALKING_DOWNSTAIRS"
"302",1,"WALKING_DOWNSTAIRS"
"303",1,"WALKING_DOWNSTAIRS"
"304",1,"WALKING_UPSTAIRS"
"305",1,"WALKING_UPSTAIRS"
"306",1,"WALKING_UPSTAIRS"
"307",1,"WALKING_UPSTAIRS"
"308",1,"WALKING_UPSTAIRS"
"309",1,"WALKING_UPSTAIRS"
"310",1,"WALKING_UPSTAIRS"
"311",1,"WALKING_UPSTAIRS"
"312",1,"WALKING_UPSTAIRS"
"313",1,"WALKING_UPSTAIRS"
"314",1,"WALKING_UPSTAIRS"
"315",1,"WALKING_UPSTAIRS"
"316",1,"WALKING_UPSTAIRS"
"317",1,"WALKING_UPSTAIRS"
"318",1,"WALKING_UPSTAIRS"
"319",1,"WALKING_UPSTAIRS"
"320",1,"WALKING_UPSTAIRS"
"321",1,"WALKING_UPSTAIRS"
"322",1,"WALKING_UPSTAIRS"
"323",1,"WALKING_UPSTAIRS"
"324",1,"WALKING_UPSTAIRS"
"325",1,"WALKING_UPSTAIRS"
"326",1,"WALKING_UPSTAIRS"
"327",1,"WALKING_UPSTAIRS"
"328",1,"WALKING_UPSTAIRS"
"329",1,"WALKING_UPSTAIRS"
"330",1,"WALKING_UPSTAIRS"
"331",1,"WALKING_DOWNSTAIRS"
"332",1,"WALKING_DOWNSTAIRS"
"333",1,"WALKING_DOWNSTAIRS"
"334",1,"WALKING_DOWNSTAIRS"
"335",1,"WALKING_DOWNSTAIRS"
"336",1,"WALKING_DOWNSTAIRS"
"337",1,"WALKING_DOWNSTAIRS"
"338",1,"WALKING_DOWNSTAIRS"
"339",1,"WALKING_DOWNSTAIRS"
"340",1,"WALKING_DOWNSTAIRS"
"341",1,"WALKING_DOWNSTAIRS"
"342",1,"WALKING_DOWNSTAIRS"
"343",1,"WALKING_DOWNSTAIRS"
"344",1,"WALKING_DOWNSTAIRS"
"345",1,"WALKING_DOWNSTAIRS"
"346",1,"WALKING_DOWNSTAIRS"
"347",1,"WALKING_DOWNSTAIRS"
"348",2,"STANDING"
"349",2,"STANDING"
"350",2,"STANDING"
"351",2,"STANDING"
"352",2,"STANDING"
"353",2,"STANDING"
"354",2,"STANDING"
"355",2,"STANDING"
"356",2,"STANDING"
"357",2,"STANDING"
"358",2,"STANDING"
"359",2,"STANDING"
"360",2,"STANDING"
"361",2,"STANDING"
"362",2,"STANDING"
"363",2,"STANDING"
"364",2,"STANDING"
"365",2,"STANDING"
"366",2,"STANDING"
"367",2,"STANDING"
"368",2,"STANDING"
"369",2,"STANDING"
"370",2,"STANDING"
"371",2,"STANDING"
"372",2,"STANDING"
"373",2,"STANDING"
"374",2,"STANDING"
"375",2,"STANDING"
"376",2,"STANDING"
"377",2,"STANDING"
"378",2,"STANDING"
"379",2,"SITTING"
"380",2,"SITTING"
"381",2,"SITTING"
"382",2,"SITTING"
"383",2,"SITTING"
"384",2,"SITTING"
"385",2,"SITTING"
"386",2,"SITTING"
"387",2,"SITTING"
"388",2,"SITTING"
"389",2,"SITTING"
"390",2,"SITTING"
"391",2,"SITTING"
"392",2,"SITTING"
"393",2,"SITTING"
"394",2,"SITTING"
"395",2,"SITTING"
"396",2,"SITTING"
"397",2,"SITTING"
"398",2,"SITTING"
"399",2,"SITTING"
"400",2,"SITTING"
"401",2,"SITTING"
"402",2,"SITTING"
"403",2,"LAYING"
"404",2,"LAYING"
"405",2,"LAYING"
"406",2,"LAYING"
"407",2,"LAYING"
"408",2,"LAYING"
"409",2,"LAYING"
"410",2,"LAYING"
"411",2,"LAYING"
"412",2,"LAYING"
"413",2,"LAYING"
"414",2,"LAYING"
"415",2,"LAYING"
"416",2,"LAYING"
"417",2,"LAYING"
"418",2,"LAYING"
"419",2,"LAYING"
"420",2,"LAYING"
"421",2,"LAYING"
"422",2,"LAYING"
"423",2,"LAYING"
"424",2,"LAYING"
"425",2,"LAYING"
"426",2,"LAYING"
"427",2,"WALKING"
"428",2,"WALKING"
"429",2,"WALKING"
"430",2,"WALKING"
"431",2,"WALKING"
"432",2,"WALKING"
"433",2,"WALKING"
"434",2,"WALKING"
"435",2,"WALKING"
"436",2,"WALKING"
"437",2,"WALKING"
"438",2,"WALKING"
"439",2,"WALKING"
"440",2,"WALKING"
"441",2,"WALKING"
"442",2,"WALKING"
"443",2,"WALKING"
"444",2,"WALKING"
"445",2,"WALKING"
"446",2,"WALKING"
"447",2,"WALKING"
"448",2,"WALKING"
"449",2,"WALKING"
"450",2,"WALKING"
"451",2,"WALKING"
"452",2,"WALKING"
"453",2,"WALKING"
"454",2,"WALKING"
"455",2,"WALKING"
"456",2,"WALKING"
"457",2,"WALKING_DOWNSTAIRS"
"458",2,"WALKING_DOWNSTAIRS"
"459",2,"WALKING_DOWNSTAIRS"
"460",2,"WALKING_DOWNSTAIRS"
"461",2,"WALKING_DOWNSTAIRS"
"462",2,"WALKING_DOWNSTAIRS"
"463",2,"WALKING_DOWNSTAIRS"
"464",2,"WALKING_DOWNSTAIRS"
"465",2,"WALKING_DOWNSTAIRS"
"466",2,"WALKING_DOWNSTAIRS"
"467",2,"WALKING_DOWNSTAIRS"
"468",2,"WALKING_DOWNSTAIRS"
"469",2,"WALKING_DOWNSTAIRS"
"470",2,"WALKING_DOWNSTAIRS"
"471",2,"WALKING_DOWNSTAIRS"
"472",2,"WALKING_DOWNSTAIRS"
"473",2,"WALKING_DOWNSTAIRS"
"474",2,"WALKING_DOWNSTAIRS"
"475",2,"WALKING_DOWNSTAIRS"
"476",2,"WALKING_DOWNSTAIRS"
"477",2,"WALKING_DOWNSTAIRS"
"478",2,"WALKING_DOWNSTAIRS"
"479",2,"WALKING_DOWNSTAIRS"
"480",2,"WALKING_DOWNSTAIRS"
"481",2,"WALKING_UPSTAIRS"
"482",2,"WALKING_UPSTAIRS"
"483",2,"WALKING_UPSTAIRS"
"484",2,"WALKING_UPSTAIRS"
"485",2,"WALKING_UPSTAIRS"
"486",2,"WALKING_UPSTAIRS"
"487",2,"WALKING_UPSTAIRS"
"488",2,"WALKING_UPSTAIRS"
"489",2,"WALKING_UPSTAIRS"
"490",2,"WALKING_UPSTAIRS"
"491",2,"WALKING_UPSTAIRS"
"492",2,"WALKING_UPSTAIRS"
"493",2,"WALKING_UPSTAIRS"
"494",2,"WALKING_UPSTAIRS"
"495",2,"WALKING_UPSTAIRS"
"496",2,"WALKING_UPSTAIRS"
"497",2,"WALKING_UPSTAIRS"
"498",2,"WALKING_UPSTAIRS"
"499",2,"WALKING_UPSTAIRS"
"500",2,"WALKING_UPSTAIRS"
"501",2,"WALKING_UPSTAIRS"
"502",2,"WALKING_UPSTAIRS"
"503",2,"WALKING_UPSTAIRS"
"504",2,"WALKING_UPSTAIRS"
"505",2,"WALKING_UPSTAIRS"
"506",2,"STANDING"
"507",2,"STANDING"
"508",2,"STANDING"
"509",2,"STANDING"
"510",2,"STANDING"
"511",2,"STANDING"
"512",2,"STANDING"
"513",2,"STANDING"
"514",2,"STANDING"
"515",2,"STANDING"
"516",2,"STANDING"
"517",2,"STANDING"
"518",2,"STANDING"
"519",2,"STANDING"
"520",2,"STANDING"
"521",2,"STANDING"
"522",2,"STANDING"
"523",2,"STANDING"
"524",2,"STANDING"
"525",2,"STANDING"
"526",2,"STANDING"
"527",2,"STANDING"
"528",2,"STANDING"
"529",2,"SITTING"
"530",2,"SITTING"
"531",2,"SITTING"
"532",2,"SITTING"
"533",2,"SITTING"
"534",2,"SITTING"
"535",2,"SITTING"
"536",2,"SITTING"
"537",2,"SITTING"
"538",2,"SITTING"
"539",2,"SITTING"
"540",2,"SITTING"
"541",2,"SITTING"
"542",2,"SITTING"
"543",2,"SITTING"
"544",2,"SITTING"
"545",2,"SITTING"
"546",2,"SITTING"
"547",2,"SITTING"
"548",2,"SITTING"
"549",2,"SITTING"
"550",2,"SITTING"
"551",2,"LAYING"
"552",2,"LAYING"
"553",2,"LAYING"
"554",2,"LAYING"
"555",2,"LAYING"
"556",2,"LAYING"
"557",2,"LAYING"
"558",2,"LAYING"
"559",2,"LAYING"
"560",2,"LAYING"
"561",2,"LAYING"
"562",2,"LAYING"
"563",2,"LAYING"
"564",2,"LAYING"
"565",2,"LAYING"
"566",2,"LAYING"
"567",2,"LAYING"
"568",2,"LAYING"
"569",2,"LAYING"
"570",2,"LAYING"
"571",2,"LAYING"
"572",2,"LAYING"
"573",2,"LAYING"
"574",2,"LAYING"
"575",2,"WALKING"
"576",2,"WALKING"
"577",2,"WALKING"
"578",2,"WALKING"
"579",2,"WALKING"
"580",2,"WALKING"
"581",2,"WALKING"
"582",2,"WALKING"
"583",2,"WALKING"
"584",2,"WALKING"
"585",2,"WALKING"
"586",2,"WALKING"
"587",2,"WALKING"
"588",2,"WALKING"
"589",2,"WALKING"
"590",2,"WALKING"
"591",2,"WALKING"
"592",2,"WALKING"
"593",2,"WALKING"
"594",2,"WALKING"
"595",2,"WALKING"
"596",2,"WALKING"
"597",2,"WALKING"
"598",2,"WALKING"
"599",2,"WALKING"
"600",2,"WALKING"
"601",2,"WALKING"
"602",2,"WALKING"
"603",2,"WALKING"
"604",2,"WALKING_DOWNSTAIRS"
"605",2,"WALKING_DOWNSTAIRS"
"606",2,"WALKING_DOWNSTAIRS"
"607",2,"WALKING_DOWNSTAIRS"
"608",2,"WALKING_DOWNSTAIRS"
"609",2,"WALKING_DOWNSTAIRS"
"610",2,"WALKING_DOWNSTAIRS"
"611",2,"WALKING_DOWNSTAIRS"
"612",2,"WALKING_DOWNSTAIRS"
"613",2,"WALKING_DOWNSTAIRS"
"614",2,"WALKING_DOWNSTAIRS"
"615",2,"WALKING_DOWNSTAIRS"
"616",2,"WALKING_DOWNSTAIRS"
"617",2,"WALKING_DOWNSTAIRS"
"618",2,"WALKING_DOWNSTAIRS"
"619",2,"WALKING_DOWNSTAIRS"
"620",2,"WALKING_DOWNSTAIRS"
"621",2,"WALKING_DOWNSTAIRS"
"622",2,"WALKING_DOWNSTAIRS"
"623",2,"WALKING_DOWNSTAIRS"
"624",2,"WALKING_DOWNSTAIRS"
"625",2,"WALKING_DOWNSTAIRS"
"626",2,"WALKING_DOWNSTAIRS"
"627",2,"WALKING_UPSTAIRS"
"628",2,"WALKING_UPSTAIRS"
"629",2,"WALKING_UPSTAIRS"
"630",2,"WALKING_UPSTAIRS"
"631",2,"WALKING_UPSTAIRS"
"632",2,"WALKING_UPSTAIRS"
"633",2,"WALKING_UPSTAIRS"
"634",2,"WALKING_UPSTAIRS"
"635",2,"WALKING_UPSTAIRS"
"636",2,"WALKING_UPSTAIRS"
"637",2,"WALKING_UPSTAIRS"
"638",2,"WALKING_UPSTAIRS"
"639",2,"WALKING_UPSTAIRS"
"640",2,"WALKING_UPSTAIRS"
"641",2,"WALKING_UPSTAIRS"
"642",2,"WALKING_UPSTAIRS"
"643",2,"WALKING_UPSTAIRS"
"644",2,"WALKING_UPSTAIRS"
"645",2,"WALKING_UPSTAIRS"
"646",2,"WALKING_UPSTAIRS"
"647",2,"WALKING_UPSTAIRS"
"648",2,"WALKING_UPSTAIRS"
"649",2,"WALKING_UPSTAIRS"
"650",3,"STANDING"
"651",3,"STANDING"
"652",3,"STANDING"
"653",3,"STANDING"
"654",3,"STANDING"
"655",3,"STANDING"
"656",3,"STANDING"
"657",3,"STANDING"
"658",3,"STANDING"
"659",3,"STANDING"
"660",3,"STANDING"
"661",3,"STANDING"
"662",3,"STANDING"
"663",3,"STANDING"
"664",3,"STANDING"
"665",3,"STANDING"
"666",3,"STANDING"
"667",3,"STANDING"
"668",3,"STANDING"
"669",3,"STANDING"
"670",3,"STANDING"
"671",3,"STANDING"
"672",3,"STANDING"
"673",3,"STANDING"
"674",3,"STANDING"
"675",3,"STANDING"
"676",3,"STANDING"
"677",3,"STANDING"
"678",3,"STANDING"
"679",3,"STANDING"
"680",3,"STANDING"
"681",3,"SITTING"
"682",3,"SITTING"
"683",3,"SITTING"
"684",3,"SITTING"
"685",3,"SITTING"
"686",3,"SITTING"
"687",3,"SITTING"
"688",3,"SITTING"
"689",3,"SITTING"
"690",3,"SITTING"
"691",3,"SITTING"
"692",3,"SITTING"
"693",3,"SITTING"
"694",3,"SITTING"
"695",3,"SITTING"
"696",3,"SITTING"
"697",3,"SITTING"
"698",3,"SITTING"
"699",3,"SITTING"
"700",3,"SITTING"
"701",3,"SITTING"
"702",3,"SITTING"
"703",3,"SITTING"
"704",3,"SITTING"
"705",3,"SITTING"
"706",3,"SITTING"
"707",3,"LAYING"
"708",3,"LAYING"
"709",3,"LAYING"
"710",3,"LAYING"
"711",3,"LAYING"
"712",3,"LAYING"
"713",3,"LAYING"
"714",3,"LAYING"
"715",3,"LAYING"
"716",3,"LAYING"
"717",3,"LAYING"
"718",3,"LAYING"
"719",3,"LAYING"
"720",3,"LAYING"
"721",3,"LAYING"
"722",3,"LAYING"
"723",3,"LAYING"
"724",3,"LAYING"
"725",3,"LAYING"
"726",3,"LAYING"
"727",3,"LAYING"
"728",3,"LAYING"
"729",3,"LAYING"
"730",3,"LAYING"
"731",3,"LAYING"
"732",3,"LAYING"
"733",3,"LAYING"
"734",3,"LAYING"
"735",3,"LAYING"
"736",3,"LAYING"
"737",3,"WALKING"
"738",3,"WALKING"
"739",3,"WALKING"
"740",3,"WALKING"
"741",3,"WALKING"
"742",3,"WALKING"
"743",3,"WALKING"
"744",3,"WALKING"
"745",3,"WALKING"
"746",3,"WALKING"
"747",3,"WALKING"
"748",3,"WALKING"
"749",3,"WALKING"
"750",3,"WALKING"
"751",3,"WALKING"
"752",3,"WALKING"
"753",3,"WALKING"
"754",3,"WALKING"
"755",3,"WALKING"
"756",3,"WALKING"
"757",3,"WALKING"
"758",3,"WALKING"
"759",3,"WALKING"
"760",3,"WALKING"
"761",3,"WALKING"
"762",3,"WALKING"
"763",3,"WALKING"
"764",3,"WALKING"
"765",3,"WALKING"
"766",3,"WALKING"
"767",3,"WALKING"
"768",3,"WALKING_DOWNSTAIRS"
"769",3,"WALKING_DOWNSTAIRS"
"770",3,"WALKING_DOWNSTAIRS"
"771",3,"WALKING_DOWNSTAIRS"
"772",3,"WALKING_DOWNSTAIRS"
"773",3,"WALKING_DOWNSTAIRS"
"774",3,"WALKING_DOWNSTAIRS"
"775",3,"WALKING_DOWNSTAIRS"
"776",3,"WALKING_DOWNSTAIRS"
"777",3,"WALKING_DOWNSTAIRS"
"778",3,"WALKING_DOWNSTAIRS"
"779",3,"WALKING_DOWNSTAIRS"
"780",3,"WALKING_DOWNSTAIRS"
"781",3,"WALKING_DOWNSTAIRS"
"782",3,"WALKING_DOWNSTAIRS"
"783",3,"WALKING_DOWNSTAIRS"
"784",3,"WALKING_DOWNSTAIRS"
"785",3,"WALKING_DOWNSTAIRS"
"786",3,"WALKING_DOWNSTAIRS"
"787",3,"WALKING_DOWNSTAIRS"
"788",3,"WALKING_DOWNSTAIRS"
"789",3,"WALKING_DOWNSTAIRS"
"790",3,"WALKING_DOWNSTAIRS"
"791",3,"WALKING_UPSTAIRS"
"792",3,"WALKING_UPSTAIRS"
"793",3,"WALKING_UPSTAIRS"
"794",3,"WALKING_UPSTAIRS"
"795",3,"WALKING_UPSTAIRS"
"796",3,"WALKING_UPSTAIRS"
"797",3,"WALKING_UPSTAIRS"
"798",3,"WALKING_UPSTAIRS"
"799",3,"WALKING_UPSTAIRS"
"800",3,"WALKING_UPSTAIRS"
"801",3,"WALKING_UPSTAIRS"
"802",3,"WALKING_UPSTAIRS"
"803",3,"WALKING_UPSTAIRS"
"804",3,"WALKING_UPSTAIRS"
"805",3,"WALKING_UPSTAIRS"
"806",3,"WALKING_UPSTAIRS"
"807",3,"WALKING_UPSTAIRS"
"808",3,"WALKING_UPSTAIRS"
"809",3,"WALKING_UPSTAIRS"
"810",3,"WALKING_UPSTAIRS"
"811",3,"WALKING_UPSTAIRS"
"812",3,"WALKING_UPSTAIRS"
"813",3,"WALKING_UPSTAIRS"
"814",3,"WALKING_UPSTAIRS"
"815",3,"WALKING_UPSTAIRS"
"816",3,"WALKING_UPSTAIRS"
"817",3,"WALKING_UPSTAIRS"
"818",3,"WALKING_UPSTAIRS"
"819",3,"WALKING_UPSTAIRS"
"820",3,"WALKING_UPSTAIRS"
"821",3,"WALKING_UPSTAIRS"
"822",3,"WALKING_UPSTAIRS"
"823",3,"WALKING_UPSTAIRS"
"824",3,"WALKING_UPSTAIRS"
"825",3,"STANDING"
"826",3,"STANDING"
"827",3,"STANDING"
"828",3,"STANDING"
"829",3,"STANDING"
"830",3,"STANDING"
"831",3,"STANDING"
"832",3,"STANDING"
"833",3,"STANDING"
"834",3,"STANDING"
"835",3,"STANDING"
"836",3,"STANDING"
"837",3,"STANDING"
"838",3,"STANDING"
"839",3,"STANDING"
"840",3,"STANDING"
"841",3,"STANDING"
"842",3,"STANDING"
"843",3,"STANDING"
"844",3,"STANDING"
"845",3,"STANDING"
"846",3,"STANDING"
"847",3,"STANDING"
"848",3,"STANDING"
"849",3,"STANDING"
"850",3,"STANDING"
"851",3,"STANDING"
"852",3,"STANDING"
"853",3,"STANDING"
"854",3,"STANDING"
"855",3,"SITTING"
"856",3,"SITTING"
"857",3,"SITTING"
"858",3,"SITTING"
"859",3,"SITTING"
"860",3,"SITTING"
"861",3,"SITTING"
"862",3,"SITTING"
"863",3,"SITTING"
"864",3,"SITTING"
"865",3,"SITTING"
"866",3,"SITTING"
"867",3,"SITTING"
"868",3,"SITTING"
"869",3,"SITTING"
"870",3,"SITTING"
"871",3,"SITTING"
"872",3,"SITTING"
"873",3,"SITTING"
"874",3,"SITTING"
"875",3,"SITTING"
"876",3,"SITTING"
"877",3,"SITTING"
"878",3,"SITTING"
"879",3,"SITTING"
"880",3,"SITTING"
"881",3,"LAYING"
"882",3,"LAYING"
"883",3,"LAYING"
"884",3,"LAYING"
"885",3,"LAYING"
"886",3,"LAYING"
"887",3,"LAYING"
"888",3,"LAYING"
"889",3,"LAYING"
"890",3,"LAYING"
"891",3,"LAYING"
"892",3,"LAYING"
"893",3,"LAYING"
"894",3,"LAYING"
"895",3,"LAYING"
"896",3,"LAYING"
"897",3,"LAYING"
"898",3,"LAYING"
"899",3,"LAYING"
"900",3,"LAYING"
"901",3,"LAYING"
"902",3,"LAYING"
"903",3,"LAYING"
"904",3,"LAYING"
"905",3,"LAYING"
"906",3,"LAYING"
"907",3,"LAYING"
"908",3,"LAYING"
"909",3,"LAYING"
"910",3,"LAYING"
"911",3,"LAYING"
"912",3,"LAYING"
"913",3,"WALKING"
"914",3,"WALKING"
"915",3,"WALKING"
"916",3,"WALKING"
"917",3,"WALKING"
"918",3,"WALKING"
"919",3,"WALKING"
"920",3,"WALKING"
"921",3,"WALKING"
"922",3,"WALKING"
"923",3,"WALKING"
"924",3,"WALKING"
"925",3,"WALKING"
"926",3,"WALKING"
"927",3,"WALKING"
"928",3,"WALKING"
"929",3,"WALKING"
"930",3,"WALKING"
"931",3,"WALKING"
"932",3,"WALKING"
"933",3,"WALKING"
"934",3,"WALKING"
"935",3,"WALKING"
"936",3,"WALKING"
"937",3,"WALKING"
"938",3,"WALKING"
"939",3,"WALKING"
"940",3,"WALKING_DOWNSTAIRS"
"941",3,"WALKING_DOWNSTAIRS"
"942",3,"WALKING_DOWNSTAIRS"
"943",3,"WALKING_DOWNSTAIRS"
"944",3,"WALKING_DOWNSTAIRS"
"945",3,"WALKING_DOWNSTAIRS"
"946",3,"WALKING_DOWNSTAIRS"
"947",3,"WALKING_DOWNSTAIRS"
